week,ACCESS1.0,CanESM2,CCSM4,CNRM.CM5,CSIRO.Mk3.6.0,GFDL.ESM2G,inmcm4,MIROC5,MPI.ESM.LR,MRI-CGCM3,HadGEM2.CC,HadGEM2-ES,month,stweek,endweek,year,holiday,season,decade,cdd1,cdd2,cdd3,cdd4,cdd5,cdd6,cdd7,cdd8,cdd9,cdd10,cdd11,cdd12
43,32.99995565,56.69995689,58.72495556,87.12495613,66.19995737,19.62495601,16.57495594,33.8249557,46.44995546,3.449955285,20.92495561,67.09995794,10,10/22/2010,10/28/2010,2010,0,Rainy,2020s,48,48,48,48,48,48,48,48,48,50,48,48
44,130.4499476,147.6749474,114.1499456,184.4249449,161.1999481,100.4749456,91.09994745,115.2999461,155.124948,72.54994372,82.89994597,147.5249503,11,10/29/2010,11/4/2010,2010,0,Rainy,2020s,45,45,45,45,45,45,45,45,45,47,45,45
45,0,0,0,0,0,0,0,0,0,0,0,0,11,11/5/2010,11/11/2010,2010,1,Rainy,2020s,40,40,40,40,40,40,40,40,40,43,40,40
46,111.2499413,81.49994296,28.72494347,64.29994553,79.09994486,98.94994098,92.52494419,87.64994341,115.7999433,96.14994746,70.87494278,57.47494343,11,11/12/2010,11/18/2010,2010,0,Rainy,2020s,40,40,40,40,40,40,40,40,40,43,40,40
47,120.9749689,88.59996533,31.24996769,69.9249692,86.02496886,107.6249716,100.5749719,95.29997015,125.8749657,104.5249689,77.07497025,62.49996543,11,11/19/2010,11/25/2010,2010,0,Rainy,2020s,37,37,38,37,37,37,37,37,37,40,37,37
48,146.4999437,107.2999477,37.84994388,84.6999464,104.1499443,130.3749418,121.8249435,115.4249477,152.4499474,126.599946,93.3249464,75.64994431,12,11/26/2010,12/2/2010,2010,0,Rainy,2020s,34,34,35,34,34,34,34,34,34,37,34,34
49,28.44993359,43.67493296,52.72493434,14.499933,51.89993358,66.52493393,33.14993435,43.02493441,34.54993302,41.67493379,44.04993469,43.27493477,12,12/3/2010,12/9/2010,2010,0,Rainy,2020s,32,32,33,32,32,32,32,32,32,34,32,32
50,19.67496657,30.19996691,36.44996738,10.02496672,35.84996605,45.94996738,22.89996696,29.72496605,23.84996653,28.7499671,30.42496681,29.89996672,12,12/10/2010,12/16/2010,2010,0,Rainy,2020s,26,26,27,26,26,26,26,26,26,28,26,26
51,134.3749235,206.3749309,248.9749212,68.44992161,245.0249224,314.0499191,156.549921,203.1749258,163.0499253,196.5749226,207.9249263,204.3499289,12,12/17/2010,12/23/2010,2010,0,Rainy,2020s,25,25,26,25,25,25,25,25,25,26,25,25
52,29.17494404,44.79994357,54.0749439,14.82494399,53.19994485,68.19994426,33.99994469,44.09994477,35.42494476,42.69994432,45.14994586,44.37494439,12,12/24/2010,12/30/2010,2010,1,Rainy,2020s,24,24,25,24,24,24,24,24,24,25,24,24
53,99.24992228,107.5999231,90.12492323,93.89992237,145.1999245,110.0249248,76.4499228,127.6749244,40.4499228,58.9249227,93.94992328,115.1249242,12,12/31/2010,1/6/2011,2010,1,Rainy,2020s,24,24,25,24,24,24,24,24,24,24,24,24
54,77.22495651,75.17495632,52.24995708,81.29995537,106.1499548,62.37495565,51.99995804,95.07495689,16.2499553,29.39995623,61.74995565,82.74995804,1,1/7/2011,1/13/2011,2011,0,Rainy,2020s,19,19,20,19,19,19,19,19,19,19,19,19
55,29.02497864,28.22497749,19.62497807,30.54997826,39.87497902,23.44997787,19.52497768,35.72497845,6.099977732,11.04997778,23.19997787,31.09997749,1,1/14/2011,1/20/2011,2011,0,Rainy,2020s,21,21,21,21,21,21,21,21,21,21,21,21
56,100.2499359,97.62493467,67.82493448,105.5499356,137.7999318,80.99993324,67.52493405,123.3999362,21.12493327,38.17493331,80.14993346,107.4249339,1,1/21/2011,1/27/2011,2011,0,Rainy,2020s,21,21,21,21,21,21,21,21,21,21,21,21
57,88.5999341,87.94993305,58.8249355,91.39993441,117.8999345,74.6499356,61.6499325,113.9999309,29.34993386,42.624933,76.77493513,92.89993632,2,1/28/2011,2/3/2011,2011,0,Rainy,2020s,18,18,18,18,18,18,18,18,18,18,18,18
58,37.64994526,42.87494469,21.17494416,32.49994421,37.12494516,41.89994407,32.59994459,64.64994621,47.97494602,47.3999455,52.2499454,32.52494383,2,2/4/2011,2/10/2011,2011,0,Rainy,2020s,19,19,19,19,19,19,19,19,19,19,19,19
59,83.89992416,95.4499228,47.14992267,72.39992452,82.6999228,93.32492411,72.64992166,144.0499275,106.8749211,105.5499222,116.3749225,72.49992394,2,2/11/2011,2/17/2011,2011,0,Rainy,2020s,15,15,15,15,15,15,15,15,15,15,15,15
60,41.77495575,47.54995632,23.47495532,36.04995489,41.19995594,46.47495651,36.17495537,71.72495651,53.22495699,52.57495594,57.94995594,36.12495613,2,2/18/2011,2/24/2011,2011,0,Rainy,2020s,16,16,16,16,16,16,16,16,16,16,16,16
61,45.4999342,42.0249331,23.47493351,36.19993412,31.57493407,41.52493346,43.29993427,69.34993362,46.12493396,42.62493396,48.87493467,32.34993351,3,2/25/2011,3/3/2011,2011,0,Rainy,2020s,17,17,17,17,17,17,17,17,17,17,17,17
62,81.72495747,44.29995537,35.59995556,55.2749567,14.14995563,45.54995441,90.39995384,96.52495766,45.17495584,29.77495503,42.1749568,35.82495546,3,3/4/2011,3/10/2011,2011,0,Rainy,2020s,19,19,19,19,19,19,19,19,19,19,19,19
63,125.6749592,68.12495565,54.74995613,85.0249548,21.79995537,70.04995394,139.0249529,148.4499569,69.47495604,45.82495546,64.87495565,55.09995747,3,3/11/2011,3/17/2011,2011,0,Rainy,2020s,18,18,18,18,18,18,18,18,18,18,18,18
64,46.34995556,25.12495565,20.19995546,31.32495594,8.024955511,25.84995604,51.2749567,54.74995613,25.62495565,16.89995527,23.92495584,20.29995584,3,3/18/2011,3/24/2011,2011,0,Rainy,2020s,17,17,17,17,17,17,17,17,17,17,17,17
65,71.97495508,39.02495527,31.32495546,48.64995766,12.47495568,40.12495613,79.5999589,84.99995613,39.79995656,26.24995613,37.14995551,31.54995632,3,3/25/2011,3/31/2011,2011,0,Rainy,2020s,19,19,19,19,19,19,19,19,19,19,19,19
66,39.27492201,76.94992471,82.67492342,89.12492418,89.92492318,110.9249229,75.77492142,125.3249216,150.8749247,86.79992223,122.1249237,92.22492456,4,4/1/2011,4/7/2011,2011,0,Dry,2020s,19,19,19,19,19,19,19,19,19,19,19,19
67,16.24995518,31.82495451,34.19995499,36.84995484,37.14995599,45.84995627,31.34995472,51.8249557,62.37495685,35.87495518,50.47495627,38.12495613,4,4/8/2011,4/14/2011,2011,0,Dry,2020s,18,18,18,18,18,18,18,18,18,18,18,18
68,11.22495544,22.04995537,23.6999557,25.52495599,25.72495556,31.77495575,21.69995594,35.8999548,43.19995642,24.84995604,34.94995689,26.39995551,4,4/15/2011,4/21/2011,2011,0,Dry,2020s,21,21,21,21,21,21,21,21,21,21,21,21
69,6.199955404,12.17495525,13.07495534,14.07495546,14.22495532,17.54995561,11.97495532,19.79995584,23.82495522,13.72495532,19.29995561,14.5749557,4,4/22/2011,4/28/2011,2011,1,Dry,2020s,22,22,22,22,22,22,22,22,22,22,22,22
70,0,0,0,0,0,0,0,0,0,0,0,0,5,4/29/2011,5/5/2011,2011,0,Dry,2020s,26,26,26,26,26,26,26,26,26,26,26,26
71,43.67494392,37.89994407,46.29994535,98.14994645,59.72494435,38.07494521,59.57494521,29.42494404,65.27494502,61.6999445,17.72494429,21.59994447,5,5/6/2011,5/12/2011,2011,0,Dry,2020s,26,26,26,26,26,26,26,26,26,26,26,26
72,10.54997778,9.149977922,11.17497802,23.64997721,14.39997816,9.174978018,14.34997749,7.099977732,15.74997759,14.87497807,4.274977803,5.199977875,5,5/13/2011,5/19/2011,2011,0,Dry,2020s,27,27,27,27,27,27,27,27,27,27,27,27
73,8.449978113,7.349977732,8.974977732,19.02497816,11.57497787,7.399977684,11.54997778,5.699977636,12.64997816,11.97497797,3.449977636,4.174977541,5,5/20/2011,5/26/2011,2011,1,Dry,2020s,29,29,29,29,29,29,29,29,29,29,29,29
74,34.99995518,30.39995599,37.09995568,78.69995737,47.87495708,30.52495599,47.74995494,23.59995604,52.32495522,49.4749558,14.2249555,17.29995555,6,5/27/2011,6/2/2011,2011,0,Dry,2020s,30,30,30,30,30,30,30,30,30,30,30,30
75,54.67497635,93.67497635,34.82497787,83.9749794,55.32497787,55.54997826,95.82497597,44.44997787,65.69997978,67.84997749,86.27497864,81.67498016,6,6/3/2011,6/9/2011,2011,0,Dry,2020s,35,35,35,35,35,35,35,35,35,35,35,35
76,27.99998856,47.97499084,17.84998894,42.99998856,28.34998894,28.44998932,49.07498932,22.77499008,33.64999008,34.74998856,44.17498779,41.82498932,6,6/10/2011,6/16/2011,2011,0,Dry,2020s,38,38,38,38,38,38,38,38,38,38,38,38
77,0,0,0,0,0,0,0,0,0,0,0,0,6,6/17/2011,6/23/2011,2011,0,Dry,2020s,41,41,41,41,41,41,41,41,41,41,41,41
78,0,0,0,0,0,0,0,0,0,0,0,0,6,6/24/2011,6/30/2011,2011,0,Dry,2020s,44,44,44,44,44,44,44,44,44,44,44,44
79,30.39996624,24.8749671,5.499966562,23.77496672,43.04996777,16.04996657,31.44996643,64.64996815,17.89996696,5.07496655,31.09996557,7.949966669,7,7/1/2011,7/7/2011,2011,1,Dry,2020s,44,44,44,44,44,44,44,44,44,44,44,44
80,66.67495632,54.62495661,12.09995568,52.19995713,94.42495584,35.22495627,69.07495737,141.8499565,39.29995608,11.14995557,68.22495508,17.39995587,7,7/8/2011,7/14/2011,2011,0,Dry,2020s,44,44,44,44,44,44,44,44,44,44,44,44
81,0,0,0,0,0,0,0,0,0,0,0,0,7,7/15/2011,7/21/2011,2011,0,Dry,2020s,44,44,44,44,44,44,44,44,44,44,44,44
82,0,0,0,0,0,0,0,0,0,0,0,0,7,7/22/2011,7/28/2011,2011,0,Dry,2020s,48,48,48,48,48,48,48,48,48,48,48,48
83,21.29995584,58.42495537,23.59995556,38.57495594,31.72495532,6.249955356,20.39995599,5.124955386,21.92495561,4.074955285,14.6249553,37.62495494,8,7/29/2011,8/4/2011,2011,0,Dry,2020s,50,50,50,50,50,50,50,50,50,50,50,50
84,4.899977952,13.47497755,5.449977577,8.899978161,7.324977666,1.449977621,4.69997777,1.174977619,5.049977571,0.949977655,3.374977663,8.674977392,8,8/5/2011,8/11/2011,2011,0,Dry,2020s,47,47,47,47,47,48,47,48,47,48,48,47
85,0,0,0,0,0,0,0,0,0,0,0,0,8,8/12/2011,8/18/2011,2011,0,Dry,2020s,47,47,47,47,47,48,47,48,47,48,48,47
86,36.17495584,99.24995708,40.04995608,65.59995532,53.89995623,10.59995538,34.59995556,8.699955225,37.2249558,6.949955553,24.82495606,63.89995599,8,8/19/2011,8/25/2011,2011,0,Dry,2020s,47,47,47,47,47,48,47,48,47,48,48,47
87,10.24996626,28.17496729,11.34996647,18.62496686,15.2749666,2.999966547,9.799966216,2.474966496,10.54996622,1.949966535,7.049966425,18.1249671,9,8/26/2011,9/1/2011,2011,0,Dry,2020s,43,43,43,43,43,44,43,44,43,44,44,43
88,7.974955335,35.32495594,3.099955365,42.54995489,5.474955291,32.39995557,27.87495571,23.1999554,27.12495589,16.49995595,56.2999568,32.9749561,9,9/2/2011,9/8/2011,2011,1,Dry,2020s,43,43,44,43,43,45,43,45,43,46,44,43
89,0.749977648,3.324977636,0.29997766,3.999977708,0.524977654,3.04997766,2.624977708,2.17497766,2.54997766,1.54997772,5.274977684,3.099977612,9,9/9/2011,9/15/2011,2011,0,Dry,2020s,42,42,45,42,43,44,42,44,42,45,43,42
90,27.1249333,120.2249346,10.54993334,144.7249331,18.62493354,110.174933,94.87493348,78.89993286,92.24993515,56.09993279,191.3999391,112.099932,9,9/16/2011,9/22/2011,2011,0,Dry,2020s,41,41,45,41,42,43,41,43,41,44,42,41
91,1.924966514,8.499966502,0.749966495,10.2499665,1.324966475,7.824966431,6.724966526,5.599966645,6.524966478,3.974966526,13.54996693,7.924966812,9,9/23/2011,9/29/2011,2011,0,Dry,2020s,35,35,39,35,36,37,35,37,35,38,36,35
92,87.52494478,106.6749432,65.39994371,63.34994453,54.3249442,112.8499482,78.87494469,13.44994406,85.59994423,26.44994393,61.44994622,73.3249439,10,9/30/2011,10/6/2011,2011,0,Rainy,2020s,33,33,38,33,35,35,33,35,33,36,34,33
93,62.57494485,76.22494495,46.72494411,45.27494466,38.8249442,80.62494493,56.37494445,9.599944293,61.1499424,18.94994467,43.9499439,52.42494547,10,10/7/2011,10/13/2011,2011,1,Rainy,2020s,33,33,38,33,35,34,33,35,33,35,33,33
94,62.07493329,75.6499331,46.34993291,44.89993346,38.49993342,79.99993658,55.94993466,9.524933338,60.69993138,18.7749334,43.59993285,51.99993372,10,10/14/2011,10/20/2011,2011,0,Rainy,2020s,28,28,33,28,30,29,28,30,28,30,28,28
95,79.82492352,97.22492027,59.5999229,57.7499215,49.52492338,102.8999209,71.92492175,12.27492203,78.07492197,24.12492171,55.9999221,66.84992278,10,10/21/2011,10/27/2011,2011,0,Rainy,2020s,24,24,29,24,26,25,24,28,24,26,24,24
96,47.4249332,71.92493272,58.87493455,39.14993286,69.39993417,74.84993398,50.47493386,40.37493356,61.97493339,46.89993441,39.94993365,56.74993408,11,10/28/2011,11/3/2011,2011,0,Rainy,2020s,20,20,25,20,22,20,20,24,20,21,20,20
97,31.79993403,68.07493448,72.29993439,33.04993391,102.4249337,69.42493558,44.64993358,73.34993339,63.34993362,76.92493463,36.17493296,61.749933,11,11/4/2011,11/10/2011,2011,0,Rainy,2020s,16,16,21,16,18,16,16,21,16,16,16,16
98,66.79992187,142.9749236,151.8749261,69.3249222,215.1249247,145.8249245,93.82492292,154.0499227,133.0749259,161.5999272,75.94992328,129.7249236,11,11/11/2011,11/17/2011,2011,1,Rainy,2020s,15,15,17,15,16,15,15,20,15,15,15,15
99,43.09992254,92.1999228,97.94992232,44.72492278,138.7249227,94.0499239,60.5499239,99.34992313,85.82492375,104.2249241,48.99992228,83.64992237,11,11/18/2011,11/24/2011,2011,0,Rainy,2020s,11,11,12,11,12,11,11,16,11,11,11,11
100,83.99996805,133.8249664,120.7999697,79.4749651,171.4499722,136.5499697,90.89997005,142.8249712,103.1499681,153.7749672,80.59996748,128.824966,12,11/25/2011,12/1/2011,2011,0,Rainy,2020s,10,10,11,10,11,10,10,15,10,10,10,10
101,118.7749226,121.9749207,67.97492301,101.1249224,97.39992321,124.5749221,88.92492473,127.4249229,51.84992254,145.0999238,92.2249248,131.9499238,12,12/2/2011,12/8/2011,2011,0,Rainy,2020s,10,10,10,10,10,10,10,15,10,10,10,10
102,184.5749197,189.5249233,105.5999236,157.174922,151.4249249,193.5999203,138.1999245,198.0249262,80.6249218,225.4999237,143.2249241,205.0749226,12,12/9/2011,12/15/2011,2011,0,Rainy,2020s,8,8,8,8,8,8,8,12,8,8,8,8
103,31.37495685,32.19995522,17.94995582,26.69995475,25.74995577,32.89995503,23.4749558,33.64995623,13.72495568,38.32495618,24.3499558,34.84995675,12,12/16/2011,12/22/2011,2011,0,Rainy,2020s,8,8,8,8,8,8,8,10,8,8,8,8
104,0.699988842,0.724988818,0.39998883,0.599988818,0.574988842,0.749988854,0.52498883,0.749988854,0.299988836,0.874988854,0.549988806,0.77498883,12,12/23/2011,12/29/2011,2011,1,Rainy,2020s,15,15,15,15,15,15,15,16,15,15,15,15
105,49.19992208,112.6749239,132.1749215,125.1249213,95.72492409,135.2249231,59.17492247,117.8249216,97.04992247,140.8249245,105.1499243,137.6999226,12,12/30/2011,1/5/2012,2011,1,Rainy,2020s,15,15,15,15,15,15,15,15,15,15,15,15
106,23.07492238,82.04992104,110.8749235,97.74992299,70.87492204,102.6749232,38.22492218,85.79992127,80.97492242,103.9249241,80.74992061,103.5499218,1,1/6/2012,1/12/2012,2012,0,Rainy,2020s,14,14,14,14,14,14,14,14,14,14,14,14
107,26.97493339,95.74993467,129.3749352,114.1249342,82.77493572,119.8749371,44.64993382,100.1999331,94.49993515,121.3499336,94.27493477,120.8749332,1,1/13/2012,1/19/2012,2012,0,Rainy,2020s,14,14,14,14,14,14,14,14,14,14,14,14
108,18.07494432,64.2749455,86.87494588,76.59994555,55.54994535,80.44994688,29.94994414,67.24994516,63.42494535,81.4499464,63.29994535,81.17494535,1,1/20/2012,1/26/2012,2012,0,Rainy,2020s,15,15,15,15,15,15,15,15,15,15,15,15
109,6.299966395,17.39996672,15.77496696,9.774966836,8.774966478,12.72496653,9.824966669,12.17496634,16.974967,10.72496653,14.47496653,10.67496634,2,1/27/2012,2/2/2012,2012,0,Rainy,2020s,16,16,16,16,16,16,16,16,16,16,16,16
110,22.52494413,59.89994454,49.39994502,26.72494429,26.3999446,38.17494416,34.82494426,38.07494473,58.27494478,29.87494498,48.12494552,29.69994432,2,2/3/2012,2/9/2012,2012,0,Rainy,2020s,18,18,18,18,18,18,18,18,18,18,18,18
111,46.52492326,123.6749191,101.9999204,55.14992201,54.49992073,78.74992228,71.89992344,78.67492294,120.2999239,61.62492275,99.37492275,61.32492399,2,2/10/2012,2/16/2012,2012,0,Rainy,2020s,18,18,18,18,18,18,18,18,18,18,18,18
112,33.52494502,89.02494621,73.39994621,39.67494535,39.22494411,56.67494535,51.77494526,56.64994574,86.59994411,44.37494469,71.49994564,44.09994459,2,2/17/2012,2/23/2012,2012,0,Rainy,2020s,18,18,18,18,18,18,18,18,18,18,18,18
113,33.47494411,88.87494469,73.29994512,39.62494504,39.17494416,56.59994435,51.67494309,56.54994464,86.49994612,44.3249445,71.42494535,44.07494366,3,2/24/2012,3/1/2012,2012,0,Rainy,2020s,14,14,14,14,14,14,14,14,14,14,14,14
114,92.64994574,100.5749469,92.99994707,50.32494497,68.54994559,75.14994478,60.44994402,15.47494465,38.07494462,76.12494493,60.37494421,49.2499454,3,3/2/2012,3/8/2012,2012,0,Rainy,2020s,15,15,15,15,15,15,15,15,15,15,15,15
115,137.6499217,149.3999214,138.199923,74.74992144,101.8249235,111.6249239,89.77492261,22.99992177,56.5999217,113.1249237,89.67492318,73.14992213,3,3/9/2012,3/15/2012,2012,0,Rainy,2020s,15,15,15,15,15,15,15,15,15,15,15,15
116,97.99993563,106.3999343,98.42493486,53.24993372,72.49993372,79.52493382,63.92493367,16.39993346,40.2999332,80.54993534,63.87493443,52.12493348,3,3/16/2012,3/22/2012,2012,0,Rainy,2020s,15,15,15,15,15,15,15,15,15,15,15,15
117,5.549988747,6.049988747,5.574988842,3.02498889,4.124989033,4.499989033,3.624988794,0.924988866,2.27498889,4.574988842,3.624988794,2.949988842,3,3/23/2012,3/29/2012,2012,0,Rainy,2020s,17,17,17,17,17,17,17,17,17,17,17,17
118,23.94995582,39.32495511,13.52495542,49.39995444,37.8249557,42.17495632,30.5499562,9.799955249,38.54995608,22.24995542,25.42495584,49.02495682,4,3/30/2012,4/5/2012,2012,0,Dry,2020s,17,17,17,17,17,17,17,17,17,17,17,17
119,68.47494411,123.5749464,29.89994407,171.7249451,124.9999456,139.6249456,99.77494526,32.89994478,134.1749458,65.72494555,80.87494564,170.4499474,4,4/6/2012,4/12/2012,2012,1,Dry,2020s,18,18,18,18,18,18,18,18,18,18,18,18
120,24.39993289,44.07493472,10.6999329,61.19993567,44.59993303,49.79993361,35.57493341,11.74993315,47.84993362,23.44993332,28.84993392,60.79993415,4,4/13/2012,4/19/2012,2012,0,Dry,2020s,19,19,20,19,19,19,19,19,19,19,19,19
121,0,0,0,0,0,0,0,0,0,0,0,0,4,4/20/2012,4/26/2012,2012,0,Dry,2020s,22,22,24,22,22,22,22,23,22,22,22,22
122,14.49995583,23.69995594,12.89995593,41.0749557,25.99995613,20.74995518,33.77495587,19.87495577,14.84995538,14.97495508,24.32495594,22.42495596,5,4/27/2012,5/3/2012,2012,0,Dry,2020s,25,25,27,25,25,25,25,26,25,25,25,25
123,9.374955356,14.94995603,9.224955589,27.19995564,16.72495544,12.14995587,23.62495571,14.67495522,7.674955383,9.799955308,16.72495544,12.54995549,5,5/4/2012,5/10/2012,2012,0,Dry,2020s,26,26,28,26,26,26,26,27,26,26,26,26
124,9.099921882,14.47492176,8.974921942,26.29992223,16.14992189,11.74992207,22.82492244,14.19992164,7.42492187,9.524921894,16.17492175,12.12492189,5,5/11/2012,5/17/2012,2012,0,Dry,2020s,26,26,28,26,26,26,26,27,26,26,26,26
125,14.69997835,23.49997807,14.49997807,42.69997787,26.24997807,19.02497768,37.04997921,23.02497768,11.99997807,15.4249773,26.2999773,19.69997787,5,5/18/2012,5/24/2012,2012,1,Dry,2020s,29,29,31,29,29,29,29,30,29,29,29,29
126,32.09994435,51.27494454,31.67494464,93.17494726,57.34994578,41.54994416,80.87494373,50.24994564,26.24994481,33.62494469,57.3749454,43.02494454,5,5/25/2012,5/31/2012,2012,0,Dry,2020s,28,28,30,28,28,28,28,29,28,28,28,28
127,25.04995537,11.1999552,23.44995612,54.87495518,65.82495761,20.82495582,21.37495589,31.84995639,16.52495533,17.59995562,13.99995559,25.79995573,6,6/1/2012,6/7/2012,2012,0,Dry,2020s,26,26,28,26,26,26,26,27,26,26,26,26
128,23.54993367,10.54993308,22.09993279,51.62493229,61.92493296,19.59993279,20.07493353,29.94993353,15.5499332,16.52493322,13.17493331,24.27493382,6,6/8/2012,6/14/2012,2012,0,Dry,2020s,26,26,28,26,26,26,26,27,26,26,26,26
129,30.97495568,13.87495595,28.99995577,67.92495584,81.4249568,25.77495611,26.42495608,39.37495661,20.42495608,21.77495563,17.29995561,31.9499557,6,6/15/2012,6/21/2012,2012,0,Dry,2020s,25,25,26,25,25,25,25,26,25,25,25,25
130,8.34995544,3.72495538,7.824955583,18.27495527,21.92495561,6.949955344,7.149955392,10.6249553,5.524955273,5.84995538,4.649955451,8.59995532,6,6/22/2012,6/28/2012,2012,0,Dry,2020s,24,24,24,24,24,24,24,24,24,24,24,24
131,44.94993401,21.22493303,37.72493339,183.7749362,100.3499355,30.59993362,29.07493401,115.2249346,37.32493353,32.72493398,53.72493351,49.2749331,7,6/29/2012,7/5/2012,2012,1,Dry,2020s,21,21,21,21,21,21,21,21,21,21,21,21
132,10.22498894,4.874989033,8.424988747,44.92498779,22.19998932,6.724988937,6.274989128,28.32498932,8.774989128,7.499989033,13.27498913,11.32498932,7,7/6/2012,7/12/2012,2012,0,Dry,2020s,23,23,23,23,23,23,23,23,23,23,23,23
133,0,0,0,0,0,0,0,0,0,0,0,0,7,7/13/2012,7/19/2012,2012,0,Dry,2020s,28,28,28,28,28,28,28,28,28,28,28,28
134,2.274977624,1.099977672,1.899977624,10.07497764,4.974977851,1.499977678,1.399977684,6.34997797,1.974977732,1.67497766,2.974977612,2.524977684,7,7/20/2012,7/26/2012,2012,0,Dry,2020s,31,31,31,31,31,31,31,31,31,31,31,31
135,0,0,0,0,0,0,0,0,0,0,0,0,8,7/27/2012,8/2/2012,2012,0,Dry,2020s,34,34,34,34,34,34,34,34,34,34,34,34
136,0,0,0,0,0,0,0,0,0,0,0,0,8,8/3/2012,8/9/2012,2012,0,Dry,2020s,38,38,38,38,38,38,38,38,38,38,38,38
137,0.599977642,1.399977684,2.92497766,14.62497759,7.699977636,3.024977684,2.899977684,9.699977875,1.074977696,1.474977672,3.099977732,6.474977732,8,8/10/2012,8/16/2012,2012,0,Dry,2020s,43,43,43,43,43,43,43,43,43,43,43,43
138,0,0,0,0,0,0,0,0,0,0,0,0,8,8/17/2012,8/23/2012,2012,0,Dry,2020s,46,46,46,46,46,46,46,46,46,46,46,46
139,3.874977667,9.274977386,19.57497701,97.64998269,51.44997895,20.14997777,19.34997854,64.87497741,7.174977668,9.849978149,20.67497778,43.29997736,8,8/24/2012,8/30/2012,2012,0,Dry,2020s,51,51,50,50,50,50,50,50,51,51,50,50
140,82.12493074,92.94993377,42.84993383,50.29993267,148.7249347,66.04993284,42.69993278,182.024935,102.1999351,117.7999339,86.67493224,84.49993527,9,8/31/2012,9/6/2012,2012,1,Dry,2020s,51,51,50,51,50,50,50,50,51,51,50,50
141,22.09995556,24.54995495,9.799955249,3.999955356,35.62495565,16.09995562,9.774955243,43.3749547,27.29995638,31.2999559,21.69995558,18.79995549,9,9/7/2012,9/13/2012,2012,0,Dry,2020s,49,49,48,49,48,48,48,48,49,49,48,48
142,3.099977732,3.449977636,1.374977648,0.574977651,4.999977708,2.274977744,1.374977648,6.074977636,3.824977756,4.374977708,3.04997766,2.624977648,9,9/14/2012,9/20/2012,2012,0,Dry,2020s,45,45,44,46,44,44,44,44,45,45,44,44
143,7.624989033,8.449989319,3.374988794,1.374988794,12.24998856,5.524989128,3.374988794,14.92498875,9.399989128,10.77498913,7.474988937,6.474988937,9,9/21/2012,9/27/2012,2012,0,Dry,2020s,45,45,44,46,44,44,44,44,45,45,44,44
144,8.474977851,10.29997802,3.949977756,4.699977756,13.52497745,20.04997826,7.249977589,14.69997811,9.124977827,15.54997754,10.07497787,8.024977922,10,9/28/2012,10/4/2012,2012,0,Rainy,2020s,44,44,43,45,43,43,43,43,44,44,43,43
145,48.82494485,59.22494555,22.62494403,26.92494446,77.77494383,115.3749468,41.64994526,84.47494483,52.4749459,89.32494664,57.87494493,46.09994483,10,10/5/2012,10/11/2012,2012,1,Rainy,2020s,42,42,41,43,41,41,41,41,42,42,41,41
146,42.1249342,51.09993362,19.49993324,23.24993348,67.14993334,99.52493286,35.94993377,72.89993382,45.24993372,77.04993534,49.94993353,39.77493286,10,10/12/2012,10/18/2012,2012,0,Rainy,2020s,37,37,36,38,36,36,36,36,37,37,36,36
147,57.74992275,70.0499208,26.72492164,31.87492251,91.99992359,136.3999244,49.24992302,99.92492276,62.04992265,105.6249243,68.42492372,54.49992234,10,10/19/2012,10/25/2012,2012,0,Rainy,2020s,33,33,32,34,32,32,32,32,33,33,32,32
148,35.92495668,43.57495546,16.64995545,19.82495534,57.24995518,84.84995747,30.64995646,62.17495656,38.5999552,65.69995785,42.59995484,33.89995611,11,10/26/2012,11/1/2012,2012,0,Rainy,2020s,26,26,25,27,25,25,25,25,26,26,25,25
149,105.5249672,32.59996796,66.57496786,54.54996777,45.97496748,28.72496724,39.9999671,31.29996729,41.67496681,47.99996662,37.49996758,48.24996805,11,11/2/2012,11/8/2012,2012,0,Rainy,2020s,29,29,29,30,29,29,29,29,29,29,29,29
150,339.2249241,104.824924,213.9749255,175.3249221,147.8499241,92.37492585,128.6499255,100.5749218,134.0499232,154.2999246,120.5999229,155.1249247,11,11/9/2012,11/15/2012,2012,1,Rainy,2020s,29,29,29,29,29,29,29,29,29,29,29,29
151,9.549988747,2.949988842,6.024989128,4.924988747,4.149988651,2.599988937,3.624988794,2.824988842,3.77498889,4.349988937,3.39998889,4.374989033,11,11/16/2012,11/22/2012,2012,0,Rainy,2020s,25,25,25,25,25,25,25,25,25,25,25,25
152,219.3249462,67.77494401,138.3749458,113.3749465,95.54994476,59.74994516,83.17494422,65.02494696,86.67494363,99.74994594,77.97494495,100.2999461,11,11/23/2012,11/29/2012,2012,0,Rainy,2020s,24,24,24,24,24,24,24,24,24,24,24,24
153,94.27494472,69.04994631,56.97494423,77.84994566,70.67494559,50.09994477,65.42494524,55.47494584,76.84994388,68.37494528,49.49994403,60.52494466,12,11/30/2012,12/6/2012,2012,0,Rainy,2020s,20,20,20,20,20,20,20,20,20,20,20,20
154,7.024977684,13.0749774,3.749977767,11.57497811,11.1749773,8.599977732,10.79997826,9.599977851,13.59997749,10.17497826,6.874977708,7.974977732,12,12/7/2012,12/13/2012,2012,0,Rainy,2020s,22,22,22,22,22,22,22,22,22,22,22,22
